1756402241.3700578,-0.0172746,-0.0069206,1.0115269,0.0017958,-0.0025641,0.0032868,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3790591,-0.0172606,-0.0069001,1.0115250,0.0018075,-0.0025631,0.0033032,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3850601,-0.0172268,-0.0069067,1.0115236,0.0017989,-0.0025708,0.0033126,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3910608,-0.0171770,-0.0069331,1.0115217,0.0017678,-0.0025852,0.0033130,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3970616,-0.0171184,-0.0069693,1.0115183,0.0017144,-0.0026020,0.0033058,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4030626,-0.0170600,-0.0070046,1.0115126,0.0016422,-0.0026160,0.0032957,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4090633,-0.0170118,-0.0070303,1.0115039,0.0015574,-0.0026218,0.0032889,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4150643,-0.0169827,-0.0070408,1.0114915,0.0014676,-0.0026158,0.0032917,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4220653,-0.0169797,-0.0070349,1.0114751,0.0013809,-0.0025964,0.0033077,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4300663,-0.0170067,-0.0070157,1.0114543,0.0013046,-0.0025649,0.0033376,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4360671,-0.0170633,-0.0069896,1.0114290,0.0012440,-0.0025252,0.0033791,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4420681,-0.0171454,-0.0069652,1.0113992,0.0012020,-0.0024831,0.0034273,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4480689,-0.0172448,-0.0069514,1.0113651,0.0011793,-0.0024453,0.0034767,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4540699,-0.0173505,-0.0069558,1.0113270,0.0011749,-0.0024184,0.0035222,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4600706,-0.0174497,-0.0069828,1.0112853,0.0011868,-0.0024078,0.0035605,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4670715,-0.0175297,-0.0070324,1.0112406,0.0012130,-0.0024176,0.0035900,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4750726,-0.0175795,-0.0070998,1.0111936,0.0012513,-0.0024495,0.0036109,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4810736,-0.0175916,-0.0071751,1.0111451,0.0012995,-0.0025035,0.0036244,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4870744,-0.0175623,-0.0072454,1.0110962,0.0013549,-0.0025767,0.0036319,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4930754,-0.0174926,-0.0072965,1.0110479,0.0014147,-0.0026640,0.0036335,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.4990761,-0.0173879,-0.0073166,1.0110014,0.0014757,-0.0027579,0.0036283,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5050769,-0.0172573,-0.0072981,1.0109581,0.0015347,-0.0028491,0.0036139,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5120780,-0.0171131,-0.0072395,1.0109191,0.0015891,-0.0029280,0.0035869,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5200791,-0.0169693,-0.0071460,1.0108857,0.0016369,-0.0029855,0.0035445,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5260799,-0.0168412,-0.0070278,1.0108589,0.0016765,-0.0030152,0.0034855,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5320809,-0.0167430,-0.0068984,1.0108397,0.0017071,-0.0030143,0.0034109,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5380816,-0.0166862,-0.0067720,1.0108287,0.0017279,-0.0029844,0.0033242,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5440824,-0.0166779,-0.0066614,1.0108263,0.0017388,-0.0029312,0.0032313,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5510836,-0.0167195,-0.0065767,1.0108329,0.0017401,-0.0028630,0.0031394,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5570843,-0.0168061,-0.0065241,1.0108481,0.0017328,-0.0027899,0.0030558,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5630851,-0.0169269,-0.0065061,1.0108717,0.0017182,-0.0027212,0.0029875,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5710864,-0.0170667,-0.0065221,1.0109029,0.0016979,-0.0026649,0.0029405,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5770872,-0.0172072,-0.0065687,1.0109408,0.0016737,-0.0026266,0.0029193,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5830879,-0.0173295,-0.0066407,1.0109844,0.0016472,-0.0026091,0.0029267,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5890889,-0.0174163,-0.0067312,1.0110324,0.0016196,-0.0026130,0.0029633,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.5960898,-0.0174539,-0.0068327,1.0110836,0.0015923,-0.0026362,0.0030273,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6020906,-0.0174343,-0.0069379,1.0111365,0.0015663,-0.0026749,0.0031140,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6080916,-0.0173564,-0.0070393,1.0111897,0.0015428,-0.0027238,0.0032157,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6160927,-0.0172265,-0.0071299,1.0112420,0.0015228,-0.0027772,0.0033228,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.6220934,-0.0170586,-0.0072030,1.0112921,0.0015071,-0.0028295,0.0034242,0.0000000,0.0000000,0.0000000,0.0000000
